;error_output;head_output_083;head_output_158;head_output_180;flow_output_F1;flow_output_K1;flow_output_P1;tank_output_180;energy_output_F1;energy_output_K1;energy_output_P1;tank_input_180;pump_input_F1;pump_input_K1;pump_input_P1;demand_input_par2;demand_input_kar2
605;0;187,18370056152344;186,945068359375;167,8000030517578;241,3892364501953;23,675098419189453;89,30239868164062;167,8000030517578;40,50076675415039;3,967203378677368;4,255239963531494;1,8;0,89;0,56;0,68;0,23;0,53
606;4;213,35804748535156;213,15525817871094;169,89999389648438;0,0;62,45920944213867;93,71829223632812;169,89999389648438;0,0;11,968493461608887;13,998594284057617;3,9;0,51;0,84;0,97;0,25;0,8
607;4;213,8325958251953;213,58673095703125;170,0;0,0;0,0;92,17765045166016;170,0;0,0;0,0;13,901415824890137;4,0;0,67;0,69;0,97;0,56;0,4
608;4;193,4995880126953;193,2699432373047;170,0;0,0;61,25634002685547;77,32115936279297;170,0;0,0;6,411522388458252;5,573575019836426;0,9;0,59;0,62;0,71;0,58;0,69
609;4;199,90145874023438;199,6724395751953;168,3000030517578;185,4700164794922;181,77757263183594;0,0;168,3000030517578;29,652851104736328;27,525787353515625;0,0;2,3;0,78;0,79;0,5;0,32;0,96
610;4;205,71620178222656;205,42941284179688;168,60000610351562;252,45452880859375;85,77760314941406;0,0;168,60000610351562;43,88542175292969;12,565199851989746;0,0;2,6;0,92;0,78;0,53;0,25;0,36
611;4;223,97598266601562;223,6925048828125;167,5;209,95709228515625;95,3776626586914;0,0;167,5;33,66245651245117;21,09484100341797;0,0;1,5;0,82;0,96;0,51;0,55;0,42
612;4;223,80328369140625;223,55233764648438;167,3000030517578;251,0902862548828;154,57766723632812;0,0;167,3000030517578;42,04354476928711;41,353694915771484;0,0;1,3;0,91;0,98;0,93;0,43;0,79
613;4;220,14454650878906;219,8670196533203;169,89999389648438;0,0;109,77764892578125;0,0;169,89999389648438;0,0;22,183460235595703;0,0;3,9;0,58;0,91;0,58;0,12;0,51
614;4;225,16883850097656;224,9384002685547;170,6999969482422;124,79414367675781;180,17767333984375;0,0;170,6999969482422;18,374122619628906;46,61729431152344;0,0;4,7;0,73;0,98;0,65;0,13;0,95
615;4;209,8444366455078;209,58363342285156;168,8000030517578;122,99913787841797;140,1776123046875;0,0;168,8000030517578;16,904376983642578;27,27487564086914;0,0;2,8;0,71;0,84;0,69;0,41;0,7
616;4;226,0801239013672;225,8376922607422;169,10000610351562;0,0;165,77767944335938;0,0;169,10000610351562;0,0;44,773719787597656;0,0;3,1;0,55;0,99;0,94;0,62;0,86
617;4;198,42190551757812;198,28555297851562;167,39999389648438;0,0;49,23297119140625;134,14453125;167,39999389648438;0,0;7,819161415100098;15,625211715698242;1,4;0,51;0,71;0,99;0,7;0,97
618;4;210,6592254638672;210,41351318359375;170,10000610351562;0,0;42,65144348144531;75,12606048583984;170,10000610351562;0,0;9,661471366882324;10,45473575592041;4,1;0,59;0,81;0,9;0,54;0,56
619;4;205,85313415527344;205,55470275878906;170,10000610351562;211,44496154785156;37,77760314941406;0,0;170,10000610351562;36,53898239135742;8,198429107666016;0,0;1,1;0,84;0,76;0,55;0,09;0,06
620;4;187,84515380859375;187,6060791015625;170,5;0,0;27,047929763793945;87,52957153320312;170,5;0,0;3,686453104019165;4,387607574462891;4,5;0,63;0,53;0,68;0,53;0,54
621;0;184,6045379638672;184,36859130859375;167,89999389648438;232,29127502441406;23,154277801513672;91,42322540283203;167,89999389648438;38,65989685058594;3,3981130123138428;3,4536869525909424;1,9;0,87;0,52;0,66;0,67;0,54
622;4;186,3400421142578;186,10525512695312;169,60000610351562;0,0;0,2084318995475769;99,96906280517578;169,60000610351562;0,0;0,03171559050679207;4,480448246002197;3,6;0,6;0,52;0,72;0,85;0,45
623;4;228,47080993652344;228,17333984375;169,0;0,0;44,17768096923828;0,0;169,0;0,0;14,340230941772461;0,0;3,0;0,66;0,98;0,95;0,65;0,1
624;4;221,0335235595703;220,75750732421875;168,8000030517578;210,69325256347656;0,0;64,97767639160156;168,8000030517578;35,094444274902344;0,0;11,99769115447998;2,8;0,83;0,64;0,99;0,75;0,23
625;4;219,87171936035156;219,57398986816406;168,60000610351562;0,0;42,57765197753906;0,0;168,60000610351562;0,0;12,189607620239258;0,0;2,6;0,67;0,91;0,72;0,41;0,09
626;4;204,9263458251953;204,66119384765625;168,39999389648438;0,0;0,0;76,17762756347656;168,39999389648438;0,0;0,0;8,86892032623291;2,4;0,66;0,69;0,84;0,37;0,3
627;4;204,59373474121094;204,34365844726562;169,8000030517578;266,72113037109375;0,0;88,97761535644531;169,8000030517578;48,69243240356445;0,0;10,21202278137207;3,8;0,96;0,52;0,87;0,77;0,38
628;0;202,11854553222656;201,84088134765625;170,0;231,26661682128906;15,784164428710938;57,193336486816406;170,0;40,72275924682617;4,604397296905518;6,494980812072754;4,0;0,88;0,72;0,77;0,52;0,28
629;0;198,2163543701172;198,01931762695312;168,8000030517578;194,83558654785156;31,403078079223633;111,97442626953125;168,8000030517578;31,910789489746094;6,488479137420654;10,973567008972168;2,8;0,8;0,69;0,89;0,85;0,72
630;4;215,88009643554688;215,58486938476562;169,10000610351562;263,99334716796875;55,37763595581055;0,0;169,10000610351562;47,16794204711914;12,229655265808105;0,0;3,1;0,95;0,87;0,76;0,2;0,17
631;0;204,93309020996094;204,73129272460938;169,1999969482422;167,82110595703125;25,117258071899414;111,86024475097656;169,1999969482422;27,07799530029297;7,433210372924805;14,086771011352539;3,2;0,76;0,76;0,95;0,88;0,68
632;4;196,9838409423828;196,7499237060547;169,1999969482422;0,0;18,22054100036621;94,75695037841797;169,1999969482422;0,0;4,602339267730713;8,136966705322266;0,8;0,6;0,67;0,81;0,85;0,53
633;4;221,15771484375;220,92868041992188;169,39999389648438;0,0;181,77764892578125;0,0;169,39999389648438;0,0;44,72679901123047;0,0;3,4;0,5;0,96;0,53;0,45;0,96
634;4;205,85647583007812;205,5765380859375;167,5;156,2244873046875;0,0;60,17762756347656;167,5;23,6973876953125;0,0;7,558000087738037;1,5;0,73;0,53;0,82;0,63;0,2
635;4;207,14483642578125;206,86746215820312;169,10000610351562;0,0;0,0;63,377628326416016;169,10000610351562;0,0;0,0;8,215031623840332;3,1;0,61;0,54;0,84;0,59;0,22
636;4;213,92987060546875;213,66702270507812;170,5;225,11224365234375;136,97763061523438;0,0;170,5;39,898536682128906;27,599987030029297;0,0;4,5;0,87;0,86;0,88;0,53;0,68
637;4;193,68296813964844;193,4069366455078;168,5;0,0;112,97755432128906;0,0;168,5;0,0;11,615445137023926;0,0;2,5;0,57;0,66;0,55;0,46;0,53
638;4;227,95468139648438;227,70608520507812;170,39999389648438;265,4949645996094;157,77767944335938;0,0;170,39999389648438;49,14439392089844;43,00255584716797;0,0;4,4;0,96;0,99;0,85;0,22;0,81
639;4;226,5023651123047;226,24154663085938;170,39999389648438;0,0;140,17767333984375;0,0;170,39999389648438;0,0;37,184288024902344;0,0;4,4;0,61;0,97;0,57;0,62;0,7
640;4;187,06434631347656;186,90719604492188;168,10000610351562;0,0;65,1717300415039;116,60576629638672;168,10000610351562;0,0;5,391665935516357;6,203061103820801;2,1;0,52;0,56;0,81;0,6;0,96
641;0;186,02359008789062;185,81710815429688;169,60000610351562;148,58973693847656;57,09611511230469;94,28137969970703;169,60000610351562;23,84807014465332;4,36818265914917;4,10297966003418;3,6;0,74;0,52;0,69;0,55;0,77
642;4;226,9208984375;226,62844848632812;167,60000610351562;250,4290008544922;66,57767486572266;0,0;167,60000610351562;42,25068283081055;16,928659439086914;0,0;1,6;0,91;0,98;0,56;0,78;0,24
643;0;197,2701416015625;197,07691955566406;167,3000030517578;115,9355697631836;67,66775512695312;96,50975036621094;167,3000030517578;14,665410041809082;8,67215633392334;8,426129341125488;1,3;0,69;0,7;0,82;0,28;0,85
644;0;200,93902587890625;200,7118377685547;168,60000610351562;260,8674621582031;112,9924087524414;44,78508758544922;168,60000610351562;45,81877899169922;14,904749870300293;5,5666704177856445;2,6;0,94;0,74;0,74;0,28;0,81
645;4;194,1366729736328;193,8567352294922;168,60000610351562;252,45452880859375;0,0;60,17758560180664;168,60000610351562;43,88542175292969;0,0;4,6932783126831055;0,7;0,92;0,53;0,67;0,28;0,2
646;4;189,44395446777344;189,18807983398438;168,60000610351562;0,0;-4,47580623626709;85,45330810546875;168,60000610351562;0,0;0,8472850322723389;4,794712543487549;0,7;0,66;0,58;0,69;0,67;0,33
647;4;221,75143432617188;221,48959350585938;170,39999389648438;0,0;138,57765197753906;0,0;170,39999389648438;0,0;33,33645248413086;0,0;4,4;0,67;0,93;0,53;0,51;0,69
648;4;52,1841926574707;52,118743896484375;167,1999969482422;158,273193359375;0,0;180,17710876464844;167,1999969482422;23,831071853637695;0,0;113,1448974609375;1,2;0,73;0,84;0,53;0,03;0,95
649;4;174,00283813476562;173,88406372070312;167,1999969482422;172,255615234375;0,0;159,3775177001953;167,1999969482422;26,291547775268555;0,0;0,4395875930786133;1,1;0,75;0,75;0,95;0,42;0,82
650;4;227,50062561035156;227,25692749023438;170,39999389648438;265,4949645996094;164,17767333984375;0,0;170,39999389648438;49,14439392089844;44,426822662353516;0,0;4,4;0,96;0,99;0,92;0,46;0,85
651;4;211,1539764404297;210,86134338378906;168,8000030517578;135,68783569335938;0,0;36,177642822265625;168,8000030517578;20,433074951171875;0,0;7,211780071258545;2,8;0,72;0,59;0,86;0,21;0,05
652;4;192,98587036132812;192,72422790527344;168,6999969482422;0,0;0,0;79,37757873535156;168,6999969482422;0,0;0,0;5,519556045532227;2,7;0,64;0,52;0,71;0,1;0,32
653;4;211,9138946533203;211,62841796875;170,6999969482422;0,0;0,0;52,17763900756836;170,6999969482422;0,0;0,0;8,481295585632324;4,7;0,57;0,7;0,88;0,16;0,15
654;4;226,7130889892578;226,43276977539062;168,0;0,0;103,37767028808594;0,0;168,0;0,0;23,93207359313965;0,0;2,0;0,65;0,98;0,65;0,48;0,47
655;4;225,84527587890625;225,59788513183594;168,39999389648438;261,2816162109375;159,37767028808594;0,0;168,39999389648438;45,66975402832031;43,36393737792969;0,0;2,4;0,94;0,99;0,88;0,38;0,82
656;4;211,55735778808594;211,2614288330078;170,0;0,0;52,1776237487793;0,0;170,0;0,0;10,649534225463867;0,0;4,0;0,61;0,82;0,7;0,92;0,15
657;4;224,9095916748047;224,67503356933594;170,0;0,0;175,37767028808594;0,0;170,0;0,0;45,712158203125;0,0;0,7;0,64;0,98;0,57;0,11;0,92
658;4;198,91372680664062;198,66603088378906;170,1999969482422;0,0;112,10016632080078;28,077335357666016;170,1999969482422;0,0;13,098945617675781;4,624111652374268;4,2;0,52;0,7;0,7;0,67;0,7
659;4;189,72763061523438;189,51039123535156;168,89999389648438;264,401123046875;-1,9561635255813599;111,7336654663086;168,89999389648438;47,01625442504883;0,370307981967926;6,96652889251709;2,9;0,95;0,58;0,81;0,51;0,51
660;4;225,835205078125;225,5449981689453;170,1999969482422;0,0;74,57766723632812;0,0;170,1999969482422;0,0;16,9421329498291;0,0;4,2;0,54;0,95;0,87;0,28;0,29
661;4;227,0911865234375;226,8200225830078;170,1999969482422;0,0;122,57766723632812;0,0;170,1999969482422;0,0;29,387178421020508;0,0;0,6;0,6;0,97;0,74;0,65;0,59
662;4;219,942626953125;219,6510467529297;170,0;162,74313354492188;69,77764892578125;0,0;170,0;26,74800682067871;14,65008544921875;0,0;4,0;0,76;0,9;0,85;0,06;0,26
663;4;188,98953247070312;188,71640014648438;169,1999969482422;160,2661590576172;0,0;68,17756652832031;169,1999969482422;25,681581497192383;0,0;3,806262254714966;3,2;0,75;0,53;0,62;0,38;0,25
664;0;185,26409912109375;185,01812744140625;169,8000030517578;123,07245635986328;14,09576416015625;87,6817398071289;169,8000030517578;17,44042205810547;1,9828580617904663;3,520063877105713;3,8;0,72;0,5;0,65;0,58;0,46
665;4;190,75662231445312;190,51971435546875;169,89999389648438;163,40896606445312;0,0;98,57756805419922;169,89999389648438;26,796588897705078;0,0;6,103539943695068;3,9;0,76;0,5;0,76;0,15;0,44
666;4;225,74734497070312;225,45106506347656;169,89999389648438;217,14918518066406;50,57767105102539;0,0;169,89999389648438;37,54873275756836;14,151907920837402;0,0;1,0;0,85;0,95;0,5;0,86;0,14
667;4;215,3326873779297;215,05442810058594;170,60000610351562;0,0;108,1776351928711;0,0;170,60000610351562;0,0;19,379987716674805;0,0;4,6;0,6;0,86;0,68;0,74;0,5
668;4;218,046630859375;217,75689697265625;169,3000030517578;159,57667541503906;76,17764282226562;0,0;169,3000030517578;25,630233764648438;15,02526569366455;0,0;3,3;0,75;0,89;0,81;0,06;0,3
669;4;228,04428100585938;227,7518310546875;167,5;91,3602294921875;66,57767486572266;0,0;167,5;10,985119819641113;17,277204513549805;0,0;1,5;0,68;0,99;0,63;0,83;0,24
670;0;192,7423858642578;192,48114013671875;167,5;147,89004516601562;46,7122917175293;59,86520767211914;167,5;22,26384925842285;6,2309675216674805;4,344254970550537;1,5;0,72;0,64;0,65;0,9;0,49
671;4;218,3123321533203;218,08050537109375;167,5;0,0;178,57765197753906;0,0;167,5;0,0;43,12891387939453;0,0;1,5;0,52;0,95;0,66;0,17;0,94
672;4;205,602294921875;205,30430603027344;170,8000030517578;0,0;40,977603912353516;0,0;170,8000030517578;0,0;8,152657508850098;0,0;4,8;0,57;0,75;0,62;0,95;0,08
673;4;217,0695343017578;216,8061065673828;168,60000610351562;85,86334991455078;0,0;77,77766418457031;168,60000610351562;10,70201587677002;0,0;12,66042709350586;2,6;0,69;0,83;0,97;0,34;0,31
674;4;210,4064483642578;210,11196899414062;168,89999389648438;256,0377502441406;58,57761764526367;0,0;168,89999389648438;45,06418228149414;11,053698539733887;0,0;2,9;0,93;0,82;0,8;0,03;0,19
675;4;205,28958129882812;205,01205444335938;168,89999389648438;272,6026611328125;109,77760314941406;0,0;168,89999389648438;48,973167419433594;16,09708595275879;0,0;0,6;0,97;0,78;0,71;0,68;0,51
676;4;223,07020568847656;222,7780303955078;168,5;111,91456604003906;0,0;37,77768325805664;168,5;14,487743377685547;0,0;9,637333869934082;2,5;0,7;0,7;0,99;0,7;0,06
677;4;219,1212921142578;218,8253631591797;167,89999389648438;278,4901428222656;52,17764663696289;0,0;167,89999389648438;49,09718704223633;13,122320175170898;0,0;1,9;0,98;0,91;0,83;0,99;0,15
678;0;188,83192443847656;188,58816528320312;167,39999389648438;189,3521728515625;86,10492706298828;50,87257766723633;167,39999389648438;29,594135284423828;7,319430351257324;3,1622536182403564;1,4;0,78;0,6;0,57;0,08;0,68
679;0;191,5726318359375;191,403564453125;169,8000030517578;240,91702270507812;70,76519775390625;107,81230163574219;169,8000030517578;42,660430908203125;6,485715389251709;7,398643493652344;3,8;0,9;0,6;0,81;0,33;0,94
680;4;203,6766815185547;203,37948608398438;168,89999389648438;145,1622772216797;45,77759552001953;0,0;168,89999389648438;22,75458335876465;8,504135131835938;0,0;2,9;0,73;0,75;0,66;0,92;0,11
681;4;224,9176483154297;224,65786743164062;168,89999389648438;0,0;141,7776641845703;0,0;168,89999389648438;0,0;37,558074951171875;0,0;0,5;0,52;0,97;0,97;0,52;0,71
682;4;194,6138153076172;194,36521911621094;170,39999389648438;167,83984375;157,77757263183594;0,0;170,39999389648438;28,027027130126953;18,30658531188965;0,0;4,4;0,77;0,69;0,62;0,41;0,81
683;0;198,63206481933594;198,4268341064453;170,10000610351562;153,64781188964844;39,85333251953125;103,524169921875;170,10000610351562;25,12672233581543;6,630598545074463;9,805459976196289;4,1;0,75;0,68;0,86;0,91;0,72
684;4;202,33395385742188;202,05947875976562;170,10000610351562;0,0;116,17759704589844;0,0;170,10000610351562;0,0;15,406633377075195;0,0;0,6;0,56;0,74;0,5;0,68;0,55
685;4;192,96275329589844;192,6881561279297;167,3000030517578;215,4429931640625;0,0;66,57758331298828;167,3000030517578;34,55581283569336;0,0;4,787623882293701;1,3;0,83;0,52;0,67;0,62;0,24
686;4;208,9203338623047;208,62547302246094;167,39999389648438;0,0;56,97761535644531;0,0;167,39999389648438;0,0;10,958885192871094;0,0;1,4;0,51;0,82;0,74;0,51;0,18
687;4;220,64230346679688;220,35411071777344;168,8000030517578;146,05239868164062;0,0;47,3776741027832;168,8000030517578;22,842756271362305;0,0;10,022919654846191;2,8;0,73;0,55;0,97;0,44;0,12
688;0;186,24729919433594;185,97467041015625;168,89999389648438;121,53704071044922;31,358396530151367;56,01910400390625;168,89999389648438;16,58666229248047;3,8239386081695557;2,680007219314575;2,9;0,71;0,53;0,54;0,74;0,37
689;4;198,54542541503906;198,31222534179688;168,5;0,0;176,9775848388672;0,0;168,5;0,0;25,47954559326172;0,0;2,5;0,62;0,77;0,58;0,47;0,93
690;4;209,03216552734375;208,74148559570312;170,6999969482422;186,61216735839844;72,97761535644531;0,0;170,6999969482422;31,972814559936523;11,542957305908203;0,0;4,7;0,8;0,79;0,66;0,59;0,28
691;0;208,19451904296875;207,9995574951172;168,60000610351562;225,82052612304688;26,801603317260742;114,97589111328125;168,60000610351562;38,04052734375;8,383668899536133;16,36347007751465;2,6;0,86;0,8;0,99;0,03;0,71
692;4;220,9466094970703;220,65103149414062;168,60000610351562;248,17440795898438;53,777652740478516;0,0;168,60000610351562;42,918277740478516;13,549153327941895;0,0;0,8;0,91;0,92;0,84;0,55;0,16
693;4;228,49386596679688;228,20460510253906;169,3000030517578;271,8310241699219;77,77767944335938;0,0;169,3000030517578;49,29768753051758;18,44669532775879;0,0;3,3;0,97;0,98;0,85;0,28;0,31
694;0;191,1871795654297;190,90489196777344;167,1999969482422;7,132744940463454e-05;0,0;56,97758102416992;167,1999969482422;1,8326030840398744e-05;0,0;3,8750979900360107;1,2;0,65;0,95;0,62;0,45;0,18
695;4;202,1406707763672;201,8830108642578;169,8000030517578;178,2464599609375;144,97760009765625;0,0;169,8000030517578;29,547168731689453;22,302677154541016;0,0;3,8;0,78;0,76;0,61;0,52;0,73
696;0;190,50010681152344;190,21676635742188;170,10000610351562;278,45098876953125;94,7485580444336;0,6289399862289429;170,10000610351562;51,96368408203125;7,6182451248168945;0,08861365914344788;4,1;0,99;0,59;0,56;0,79;0,42
697;4;218,049560546875;217,79518127441406;170,89999389648438;164,6228790283203;149,77764892578125;0,0;170,89999389648438;27,797779083251953;33,472965240478516;0,0;4,9;0,77;0,9;0,78;0,21;0,76
698;0;186,87538146972656;186,7408447265625;168,1999969482422;130,81494140625;11,73597240447998;149,2415313720703;168,1999969482422;18,656579971313477;1,9977083206176758;9,423401832580566;2,2;0,71;0,55;0,98;0,04;0,83
699;4;222,9842071533203;222,73326110839844;170,1999969482422;0,0;154,57766723632812;0,0;170,1999969482422;0,0;38,65480041503906;0,0;4,2;0,67;0,95;0,66;0,03;0,79
700;4;204,10227966308594;203,8321990966797;168,8000030517578;0,0;0,0;71,37761688232422;168,8000030517578;0,0;0,0;8,190351486206055;2,8;0,56;0,51;0,82;0,49;0,27
701;0;188,0874786376953;187,87515258789062;168,8000030517578;146,05239868164062;82,5132064819336;76,86428833007812;168,8000030517578;22,842756271362305;6,3403401374816895;3,9452714920043945;1,1;0,73;0,57;0,64;0,64;0,82
702;4;223,33642578125;223,0529327392578;170,39999389648438;0,0;95,3776626586914;0,0;170,39999389648438;0,0;19,777292251586914;0,0;4,4;0,69;0,93;0,76;0,5;0,42
703;4;190,24832153320312;189,96054077148438;167,89999389648438;192,88758850097656;82,57755279541016;0,0;167,89999389648438;30,713274002075195;7,317418098449707;0,0;1,9;0,79;0,61;0,51;0,72;0,34
704;4;204,350341796875;204,0558624267578;170,60000610351562;0,0;58,577598571777344;0,0;170,60000610351562;0,0;8,992003440856934;0,0;4,6;0,61;0,74;0,62;0,96;0,19
705;4;223,88076782226562;223,60958862304688;170,60000610351562;256,5810241699219;122,5776596069336;0,0;170,60000610351562;47,23740005493164;27,53238296508789;0,0;0,7;0,94;0,94;0,8;0,03;0,59
706;0;216,7092742919922;216,5041961669922;170,60000610351562;224,81796264648438;95,39404296875;73,58345794677734;170,60000610351562;39,93923568725586;17,267009735107422;12,040021896362305;1,1;0,87;0,87;0,96;0,72;0,88
707;4;205,86412048339844;205,59933471679688;170,6999969482422;224,522216796875;133,77760314941406;0,0;170,6999969482422;39,97938537597656;21,397159576416016;0,0;4,7;0,87;0,78;0,7;0,08;0,66
708;0;198,3147735595703;198,08790588378906;170,60000610351562;204,40078735351562;38,21451950073242;90,76297760009766;170,60000610351562;35,54330062866211;6,383876800537109;8,239617347717285;4,6;0,83;0,67;0,81;0,32;0,63
709;4;168,68040466308594;168,46612548828125;167,1999969482422;0,00018069719953928143;0,0;112,97750091552734;167,1999969482422;4,5008695451542735e-05;0,0;2,889259099960327;1,2;0,64;0,66;0,62;0,64;0,53
